"No.","Time","Source","Destination","Protocol","Length","Info"
"7","2.958733155","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:22004, GET, TKN:a6 96, /datafile/10KB"
"8","2.963200386","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22004, 2.05 Content, TKN:a6 96, Block #0, /datafile/10KB"
"9","2.963707470","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22005, GET, TKN:a6 97, End of Block #1, /datafile/10KB"
"10","2.965542666","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22005, 2.05 Content, TKN:a6 97, Block #1, /datafile/10KB"
"11","2.965934789","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22006, GET, TKN:a6 98, End of Block #2, /datafile/10KB"
"12","2.967768585","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22006, 2.05 Content, TKN:a6 98, Block #2, /datafile/10KB"
"13","2.968257742","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22007, GET, TKN:a6 99, End of Block #3, /datafile/10KB"
"14","2.970002734","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22007, 2.05 Content, TKN:a6 99, Block #3, /datafile/10KB"
"15","2.970524139","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22008, GET, TKN:a6 9a, End of Block #4, /datafile/10KB"
"16","2.972315680","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22008, 2.05 Content, TKN:a6 9a, Block #4, /datafile/10KB"
"17","2.973774446","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22009, GET, TKN:a6 9b, End of Block #5, /datafile/10KB"
"18","2.975624609","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22009, 2.05 Content, TKN:a6 9b, Block #5, /datafile/10KB"
"19","2.976897318","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22010, GET, TKN:a6 9c, End of Block #6, /datafile/10KB"
"20","2.978713935","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22010, 2.05 Content, TKN:a6 9c, Block #6, /datafile/10KB"
"21","2.979407557","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22011, GET, TKN:a6 9d, End of Block #7, /datafile/10KB"
"22","2.981216417","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22011, 2.05 Content, TKN:a6 9d, Block #7, /datafile/10KB"
"23","2.981958663","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22012, GET, TKN:a6 9e, End of Block #8, /datafile/10KB"
"24","2.983794589","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22012, 2.05 Content, TKN:a6 9e, Block #8, /datafile/10KB"
"25","2.984447461","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22013, GET, TKN:a6 9f, End of Block #9, /datafile/10KB"
"26","2.986083573","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22013, 2.05 Content, TKN:a6 9f, End of Block #9, /datafile/10KB"
"27","2.987759007","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:20311, GET, TKN:ab 93, /datafile/10KB"
"28","2.990039685","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:20311, 2.05 Content, TKN:ab 93, Block #0, /datafile/10KB"
"29","2.990977170","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:20312, GET, TKN:ab 94, End of Block #1, /datafile/10KB"
"30","2.992790021","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:20312, 2.05 Content, TKN:ab 94, Block #1, /datafile/10KB"
"31","2.993602155","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:20313, GET, TKN:ab 95, End of Block #2, /datafile/10KB"
"32","2.995409861","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:20313, 2.05 Content, TKN:ab 95, Block #2, /datafile/10KB"
"33","2.996381048","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:20314, GET, TKN:ab 96, End of Block #3, /datafile/10KB"
"34","2.998196928","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:20314, 2.05 Content, TKN:ab 96, Block #3, /datafile/10KB"
"35","2.999293282","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:20315, GET, TKN:ab 97, End of Block #4, /datafile/10KB"
"36","3.000912483","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:20315, 2.05 Content, TKN:ab 97, Block #4, /datafile/10KB"
"37","3.002113805","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:20316, GET, TKN:ab 98, End of Block #5, /datafile/10KB"
"38","3.003938452","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:20316, 2.05 Content, TKN:ab 98, Block #5, /datafile/10KB"
"39","3.005039873","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:20317, GET, TKN:ab 99, End of Block #6, /datafile/10KB"
"40","3.006878502","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:20317, 2.05 Content, TKN:ab 99, Block #6, /datafile/10KB"
"41","3.007980355","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:20318, GET, TKN:ab 9a, End of Block #7, /datafile/10KB"
"42","3.009775733","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:20318, 2.05 Content, TKN:ab 9a, Block #7, /datafile/10KB"
"43","3.011137361","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:20319, GET, TKN:ab 9b, End of Block #8, /datafile/10KB"
"44","3.012947310","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:20319, 2.05 Content, TKN:ab 9b, Block #8, /datafile/10KB"
"45","3.014045728","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:20320, GET, TKN:ab 9c, End of Block #9, /datafile/10KB"
"46","3.016196593","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:20320, 2.05 Content, TKN:ab 9c, End of Block #9, /datafile/10KB"
"47","3.018416284","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:18500, GET, TKN:6e e7, /datafile/10KB"
"48","3.020801484","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18500, 2.05 Content, TKN:6e e7, Block #0, /datafile/10KB"
"49","3.022759196","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18501, GET, TKN:6e e8, End of Block #1, /datafile/10KB"
"50","3.024605865","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18501, 2.05 Content, TKN:6e e8, Block #1, /datafile/10KB"
"51","3.025771808","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18502, GET, TKN:6e e9, End of Block #2, /datafile/10KB"
"52","3.027638651","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18502, 2.05 Content, TKN:6e e9, Block #2, /datafile/10KB"
"53","3.028736724","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18503, GET, TKN:6e ea, End of Block #3, /datafile/10KB"
"54","3.030669236","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18503, 2.05 Content, TKN:6e ea, Block #3, /datafile/10KB"
"55","3.032134374","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18504, GET, TKN:6e eb, End of Block #4, /datafile/10KB"
"56","3.034007297","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18504, 2.05 Content, TKN:6e eb, Block #4, /datafile/10KB"
"57","3.035128840","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18505, GET, TKN:6e ec, End of Block #5, /datafile/10KB"
"58","3.036937257","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18505, 2.05 Content, TKN:6e ec, Block #5, /datafile/10KB"
"59","3.038052373","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18506, GET, TKN:6e ed, End of Block #6, /datafile/10KB"
"60","3.039812860","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18506, 2.05 Content, TKN:6e ed, Block #6, /datafile/10KB"
"61","3.040981981","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18507, GET, TKN:6e ee, End of Block #7, /datafile/10KB"
"62","3.043022743","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18507, 2.05 Content, TKN:6e ee, Block #7, /datafile/10KB"
"63","3.044281559","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18508, GET, TKN:6e ef, End of Block #8, /datafile/10KB"
"64","3.046284516","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18508, 2.05 Content, TKN:6e ef, Block #8, /datafile/10KB"
"65","3.047720804","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:18509, GET, TKN:6e f0, End of Block #9, /datafile/10KB"
"66","3.049423789","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:18509, 2.05 Content, TKN:6e f0, End of Block #9, /datafile/10KB"
"67","3.052238282","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:14320, GET, TKN:7e 20, /datafile/10KB"
"68","3.054594053","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:14320, 2.05 Content, TKN:7e 20, Block #0, /datafile/10KB"
"69","3.055774185","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:14321, GET, TKN:7e 21, End of Block #1, /datafile/10KB"
"70","3.057508300","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:14321, 2.05 Content, TKN:7e 21, Block #1, /datafile/10KB"
"71","3.059037775","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:14322, GET, TKN:7e 22, End of Block #2, /datafile/10KB"
"72","3.060968238","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:14322, 2.05 Content, TKN:7e 22, Block #2, /datafile/10KB"
"73","3.062120818","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:14323, GET, TKN:7e 23, End of Block #3, /datafile/10KB"
"74","3.063915103","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:14323, 2.05 Content, TKN:7e 23, Block #3, /datafile/10KB"
"75","3.065020009","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:14324, GET, TKN:7e 24, End of Block #4, /datafile/10KB"
"76","3.066815153","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:14324, 2.05 Content, TKN:7e 24, Block #4, /datafile/10KB"
"77","3.068091978","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:14325, GET, TKN:7e 25, End of Block #5, /datafile/10KB"
"78","3.069894205","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:14325, 2.05 Content, TKN:7e 25, Block #5, /datafile/10KB"
"79","3.071230087","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:14326, GET, TKN:7e 26, End of Block #6, /datafile/10KB"
"80","3.073065281","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:14326, 2.05 Content, TKN:7e 26, Block #6, /datafile/10KB"
"81","3.074123442","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:14327, GET, TKN:7e 27, End of Block #7, /datafile/10KB"
"82","3.076356371","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:14327, 2.05 Content, TKN:7e 27, Block #7, /datafile/10KB"
"83","3.077572556","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:14328, GET, TKN:7e 28, End of Block #8, /datafile/10KB"
"84","3.079390977","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:14328, 2.05 Content, TKN:7e 28, Block #8, /datafile/10KB"
"85","3.080875934","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:14329, GET, TKN:7e 29, End of Block #9, /datafile/10KB"
"86","3.082708678","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:14329, 2.05 Content, TKN:7e 29, End of Block #9, /datafile/10KB"
"87","3.085043704","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:26440, GET, TKN:1f 8e, /datafile/10KB"
"88","3.087437020","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:26440, 2.05 Content, TKN:1f 8e, Block #0, /datafile/10KB"
"89","3.088656268","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:26441, GET, TKN:1f 8f, End of Block #1, /datafile/10KB"
"90","3.090509028","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:26441, 2.05 Content, TKN:1f 8f, Block #1, /datafile/10KB"
"91","3.091936015","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:26442, GET, TKN:1f 90, End of Block #2, /datafile/10KB"
"92","3.093783536","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:26442, 2.05 Content, TKN:1f 90, Block #2, /datafile/10KB"
"93","3.094932321","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:26443, GET, TKN:1f 91, End of Block #3, /datafile/10KB"
"94","3.096941674","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:26443, 2.05 Content, TKN:1f 91, Block #3, /datafile/10KB"
"95","3.098162897","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:26444, GET, TKN:1f 92, End of Block #4, /datafile/10KB"
"96","3.099873412","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:26444, 2.05 Content, TKN:1f 92, Block #4, /datafile/10KB"
"97","3.101311551","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:26445, GET, TKN:1f 93, End of Block #5, /datafile/10KB"
"98","3.103123749","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:26445, 2.05 Content, TKN:1f 93, Block #5, /datafile/10KB"
"99","3.104288594","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:26446, GET, TKN:1f 94, End of Block #6, /datafile/10KB"
"100","3.106148701","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:26446, 2.05 Content, TKN:1f 94, Block #6, /datafile/10KB"
"101","3.107487182","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:26447, GET, TKN:1f 95, End of Block #7, /datafile/10KB"
"102","3.109258460","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:26447, 2.05 Content, TKN:1f 95, Block #7, /datafile/10KB"
"103","3.110585584","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:26448, GET, TKN:1f 96, End of Block #8, /datafile/10KB"
"104","3.112390265","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:26448, 2.05 Content, TKN:1f 96, Block #8, /datafile/10KB"
"105","3.113798064","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:26449, GET, TKN:1f 97, End of Block #9, /datafile/10KB"
"106","3.115612178","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:26449, 2.05 Content, TKN:1f 97, End of Block #9, /datafile/10KB"
"107","3.118237604","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:5092, GET, TKN:b8 bd, /datafile/10KB"
"108","3.120613144","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5092, 2.05 Content, TKN:b8 bd, Block #0, /datafile/10KB"
"109","3.121854522","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5093, GET, TKN:b8 be, End of Block #1, /datafile/10KB"
"110","3.123492995","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5093, 2.05 Content, TKN:b8 be, Block #1, /datafile/10KB"
"111","3.124769931","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5094, GET, TKN:b8 bf, End of Block #2, /datafile/10KB"
"112","3.126575518","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5094, 2.05 Content, TKN:b8 bf, Block #2, /datafile/10KB"
"113","3.127777943","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5095, GET, TKN:b8 c0, End of Block #3, /datafile/10KB"
"114","3.129581141","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5095, 2.05 Content, TKN:b8 c0, Block #3, /datafile/10KB"
"115","3.130825128","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5096, GET, TKN:b8 c1, End of Block #4, /datafile/10KB"
"116","3.132634180","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5096, 2.05 Content, TKN:b8 c1, Block #4, /datafile/10KB"
"117","3.133848079","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5097, GET, TKN:b8 c2, End of Block #5, /datafile/10KB"
"118","3.135892221","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5097, 2.05 Content, TKN:b8 c2, Block #5, /datafile/10KB"
"119","3.137016187","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5098, GET, TKN:b8 c3, End of Block #6, /datafile/10KB"
"120","3.138806580","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5098, 2.05 Content, TKN:b8 c3, Block #6, /datafile/10KB"
"121","3.142412561","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5099, GET, TKN:b8 c4, End of Block #7, /datafile/10KB"
"122","3.144219196","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5099, 2.05 Content, TKN:b8 c4, Block #7, /datafile/10KB"
"123","3.145051355","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5100, GET, TKN:b8 c5, End of Block #8, /datafile/10KB"
"124","3.146841016","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5100, 2.05 Content, TKN:b8 c5, Block #8, /datafile/10KB"
"125","3.148095808","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:5101, GET, TKN:b8 c6, End of Block #9, /datafile/10KB"
"126","3.149902540","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:5101, 2.05 Content, TKN:b8 c6, End of Block #9, /datafile/10KB"
"127","3.152254502","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:19988, GET, TKN:98 fa, /datafile/10KB"
"128","3.154750001","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:19988, 2.05 Content, TKN:98 fa, Block #0, /datafile/10KB"
"129","3.155934998","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:19989, GET, TKN:98 fb, End of Block #1, /datafile/10KB"
"130","3.157779394","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:19989, 2.05 Content, TKN:98 fb, Block #1, /datafile/10KB"
"131","3.158980224","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:19990, GET, TKN:98 fc, End of Block #2, /datafile/10KB"
"132","3.160714267","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:19990, 2.05 Content, TKN:98 fc, Block #2, /datafile/10KB"
"133","3.161876085","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:19991, GET, TKN:98 fd, End of Block #3, /datafile/10KB"
"134","3.163840794","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:19991, 2.05 Content, TKN:98 fd, Block #3, /datafile/10KB"
"135","3.164982000","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:19992, GET, TKN:98 fe, End of Block #4, /datafile/10KB"
"136","3.166841531","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:19992, 2.05 Content, TKN:98 fe, Block #4, /datafile/10KB"
"137","3.168076821","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:19993, GET, TKN:98 ff, End of Block #5, /datafile/10KB"
"138","3.169942880","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:19993, 2.05 Content, TKN:98 ff, Block #5, /datafile/10KB"
"139","3.171238022","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:19994, GET, TKN:99 00, End of Block #6, /datafile/10KB"
"140","3.172991109","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:19994, 2.05 Content, TKN:99 00, Block #6, /datafile/10KB"
"141","3.174311426","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:19995, GET, TKN:99 01, End of Block #7, /datafile/10KB"
"142","3.176281154","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:19995, 2.05 Content, TKN:99 01, Block #7, /datafile/10KB"
"143","3.177640655","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:19996, GET, TKN:99 02, End of Block #8, /datafile/10KB"
"144","3.179372176","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:19996, 2.05 Content, TKN:99 02, Block #8, /datafile/10KB"
"145","3.180934925","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:19997, GET, TKN:99 03, End of Block #9, /datafile/10KB"
"146","3.182688564","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:19997, 2.05 Content, TKN:99 03, End of Block #9, /datafile/10KB"
"147","3.185191321","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:36182, GET, TKN:e7 ec, /datafile/10KB"
"148","3.187621940","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:36182, 2.05 Content, TKN:e7 ec, Block #0, /datafile/10KB"
"149","3.188860990","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:36183, GET, TKN:e7 ed, End of Block #1, /datafile/10KB"
"150","3.190788856","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:36183, 2.05 Content, TKN:e7 ed, Block #1, /datafile/10KB"
"151","3.192050141","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:36184, GET, TKN:e7 ee, End of Block #2, /datafile/10KB"
"152","3.193847077","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:36184, 2.05 Content, TKN:e7 ee, Block #2, /datafile/10KB"
"153","3.195216505","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:36185, GET, TKN:e7 ef, End of Block #3, /datafile/10KB"
"154","3.197372433","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:36185, 2.05 Content, TKN:e7 ef, Block #3, /datafile/10KB"
"155","3.198533432","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:36186, GET, TKN:e7 f0, End of Block #4, /datafile/10KB"
"156","3.200547618","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:36186, 2.05 Content, TKN:e7 f0, Block #4, /datafile/10KB"
"157","3.201672815","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:36187, GET, TKN:e7 f1, End of Block #5, /datafile/10KB"
"158","3.203267817","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:36187, 2.05 Content, TKN:e7 f1, Block #5, /datafile/10KB"
"159","3.204936003","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:36188, GET, TKN:e7 f2, End of Block #6, /datafile/10KB"
"160","3.206712596","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:36188, 2.05 Content, TKN:e7 f2, Block #6, /datafile/10KB"
"161","3.207969471","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:36189, GET, TKN:e7 f3, End of Block #7, /datafile/10KB"
"162","3.209682784","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:36189, 2.05 Content, TKN:e7 f3, Block #7, /datafile/10KB"
"163","3.210862792","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:36190, GET, TKN:e7 f4, End of Block #8, /datafile/10KB"
"164","3.212697233","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:36190, 2.05 Content, TKN:e7 f4, Block #8, /datafile/10KB"
"165","3.213829590","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:36191, GET, TKN:e7 f5, End of Block #9, /datafile/10KB"
"166","3.215749452","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:36191, 2.05 Content, TKN:e7 f5, End of Block #9, /datafile/10KB"
"167","3.218032006","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:22742, GET, TKN:6f 7d, /datafile/10KB"
"168","3.220829493","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22742, 2.05 Content, TKN:6f 7d, Block #0, /datafile/10KB"
"169","3.222003138","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22743, GET, TKN:6f 7e, End of Block #1, /datafile/10KB"
"170","3.223813412","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22743, 2.05 Content, TKN:6f 7e, Block #1, /datafile/10KB"
"171","3.225122685","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22744, GET, TKN:6f 7f, End of Block #2, /datafile/10KB"
"172","3.226979465","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22744, 2.05 Content, TKN:6f 7f, Block #2, /datafile/10KB"
"173","3.228195539","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22745, GET, TKN:6f 80, End of Block #3, /datafile/10KB"
"174","3.230207834","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22745, 2.05 Content, TKN:6f 80, Block #3, /datafile/10KB"
"175","3.231633176","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22746, GET, TKN:6f 81, End of Block #4, /datafile/10KB"
"176","3.233713263","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22746, 2.05 Content, TKN:6f 81, Block #4, /datafile/10KB"
"177","3.234880022","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22747, GET, TKN:6f 82, End of Block #5, /datafile/10KB"
"178","3.236930815","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22747, 2.05 Content, TKN:6f 82, Block #5, /datafile/10KB"
"179","3.238215519","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22748, GET, TKN:6f 83, End of Block #6, /datafile/10KB"
"180","3.240018763","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22748, 2.05 Content, TKN:6f 83, Block #6, /datafile/10KB"
"181","3.241499746","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22749, GET, TKN:6f 84, End of Block #7, /datafile/10KB"
"182","3.243531918","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22749, 2.05 Content, TKN:6f 84, Block #7, /datafile/10KB"
"183","3.244796717","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22750, GET, TKN:6f 85, End of Block #8, /datafile/10KB"
"184","3.246609060","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22750, 2.05 Content, TKN:6f 85, Block #8, /datafile/10KB"
"185","3.247910957","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:22751, GET, TKN:6f 86, End of Block #9, /datafile/10KB"
"186","3.249685963","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:22751, 2.05 Content, TKN:6f 86, End of Block #9, /datafile/10KB"
"187","3.252331548","192.168.10.31","192.168.10.2","CoAP","62","CON, MID:43414, GET, TKN:87 9d, /datafile/10KB"
"188","3.254860265","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:43414, 2.05 Content, TKN:87 9d, Block #0, /datafile/10KB"
"189","3.256166292","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:43415, GET, TKN:87 9e, End of Block #1, /datafile/10KB"
"190","3.258458796","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:43415, 2.05 Content, TKN:87 9e, Block #1, /datafile/10KB"
"191","3.260620302","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:43416, GET, TKN:87 9f, End of Block #2, /datafile/10KB"
"192","3.262402333","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:43416, 2.05 Content, TKN:87 9f, Block #2, /datafile/10KB"
"193","3.263716620","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:43417, GET, TKN:87 a0, End of Block #3, /datafile/10KB"
"194","3.265290266","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:43417, 2.05 Content, TKN:87 a0, Block #3, /datafile/10KB"
"195","3.266571450","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:43418, GET, TKN:87 a1, End of Block #4, /datafile/10KB"
"196","3.268132397","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:43418, 2.05 Content, TKN:87 a1, Block #4, /datafile/10KB"
"197","3.269374276","192.168.10.31","192.168.10.2","CoAP","64","CON, MID:43419, GET, TKN:87 a2, End of Block #5, /datafile/10KB"
"198","3.270934674","192.168.10.2","192.168.10.31","CoAP","1076","ACK, MID:43419, 2.05 Content, TKN:87 a2, Block #5, /datafile/10KB"
